vac,verb,item,construction,preposition,grain,n_tokens,median_age,input_rank
VOL-off,turn,VOL-off|turn,VOL,off,prep,32,42.091375770020534,3.0
VOL-off,pull,VOL-off|pull,VOL,off,prep,18,36.12422997946612,4.0
VOL-off,wipe,VOL-off|wipe,VOL,off,prep,18,32.79568788501027,4.0
VOL-off,cut,VOL-off|cut,VOL,off,prep,17,42.29568788501027,6.0
VOL-off,wash,VOL-off|wash,VOL,off,prep,13,36.82135523613963,7.0
VOL-off,keep,VOL-off|keep,VOL,off,prep,10,30.344969199178646,8.0
VOL-off,knock,VOL-off|knock,VOL,off,prep,10,37.746406570841884,8.0
VOL-on,put,VOL-on|put,VOL,on,prep,543,34.98562628336756,1.0
VOL-on,have,VOL-on|have,VOL,on,prep,105,32.78850102669404,2.0
VOL-on,get,VOL-on|get,VOL,on,prep,96,37.558521560574945,3.0
VOL-on,do,VOL-on|do,VOL,on,prep,47,39.26283367556468,4.0
VOL-on,leave,VOL-on|leave,VOL,on,prep,37,33.16427104722793,5.0
VOL-on,see,VOL-on|see,VOL,on,prep,36,42.47638603696099,6.0
VOL-on,keep,VOL-on|keep,VOL,on,prep,26,41.85420944558521,7.0
VOL-on,take,VOL-on|take,VOL,on,prep,17,47.16427104722793,8.0
VOL-on,turn,VOL-on|turn,VOL,on,prep,13,36.82135523613963,9.0
VOL-on,want,VOL-on|want,VOL,on,prep,12,33.525667351129364,10.0
VOL-on,come,VOL-on|come,VOL,on,prep,11,32.82135523613963,11.0
VOL-on,hit,VOL-on|hit,VOL,on,prep,11,37.29568788501027,11.0
VOL-on,throw,VOL-on|throw,VOL,on,prep,11,33.6570841889117,11.0
VOL-on,drop,VOL-on|drop,VOL,on,prep,10,39.828542094455855,14.0
VOL-over,get,VOL-over|get,VOL,over,prep,37,37.09856262833676,1.0
VOL-over,put,VOL-over|put,VOL,over,prep,34,38.10780287474333,2.0
VOL-over,turn,VOL-over|turn,VOL,over,prep,18,34.97638603696099,3.0
VOL-over,knock,VOL-over|knock,VOL,over,prep,14,35.13141683778234,4.0
VOL-over,bring,VOL-over|bring,VOL,over,prep,12,44.6735112936345,5.0
VOL-over,take,VOL-over|take,VOL,over,prep,12,41.16427104722793,5.0
VOL-over,have,VOL-over|have,VOL,over,prep,11,42.29568788501027,7.0
VOL-to,give,VOL-to|give,VOL,to,prep,157,36.0,1.0
VOL-to,take,VOL-to|take,VOL,to,prep,92,40.62422997946612,2.0
VOL-to,bring,VOL-to|bring,VOL,to,prep,23,40.6570841889117,3.0
VOL-to,read,VOL-to|read,VOL,to,prep,22,36.36139630390144,4.0
VOL-to,say,VOL-to|say,VOL,to,prep,22,36.50924024640657,4.0
VOL-to,do,VOL-to|do,VOL,to,prep,20,39.828542094455855,6.0
VOL-to,put,VOL-to|put,VOL,to,prep,15,36.06570841889117,7.0
VOL-to,show,VOL-to|show,VOL,to,prep,15,41.2299794661191,7.0
VOL-to,send,VOL-to|send,VOL,to,prep,12,42.614989733059545,9.0
VOL-to,get,VOL-to|get,VOL,to,prep,11,39.82135523613963,10.0
VOL-under,put,VOL-under|put,VOL,under,prep,17,41.2299794661191,1.0
VOO,give,VOO|give,VOO,,schematic,552,38.31211498973306,1.0
VOO,tell,VOO|tell,VOO,,schematic,244,41.60780287474333,2.0
VOO,get,VOO|get,VOO,,schematic,185,39.0,3.0
VOO,show,VOO|show,VOO,,schematic,116,40.33778234086242,4.0
VOO,buy,VOO|buy,VOO,,schematic,95,40.85420944558521,5.0
VOO,bring,VOO|bring,VOO,,schematic,61,37.78850102669404,6.0
VOO,take,VOO|take,VOO,,schematic,49,41.75564681724846,7.0
VOO,do,VOO|do,VOO,,schematic,31,41.95277207392197,8.0
VOO,ask,VOO|ask,VOO,,schematic,28,35.6735112936345,9.0
VOO,make,VOO|make,VOO,,schematic,27,44.8870636550308,10.0
VOO,read,VOO|read,VOO,,schematic,22,31.919917864476385,11.0
VOO,sing,VOO|sing,VOO,,schematic,14,36.246406570841884,12.0
VOO,teach,VOO|teach,VOO,,schematic,11,29.82135523613963,13.0
VOO,throw,VOO|throw,VOO,,schematic,11,47.0,13.0
